96	32
110	38
187	43
93	46
139	48
170	50
69	59
141	67
150	75
168	75
96	77
119	79
191	92
203	96
80	105
93	105
131	110
111	111
172	111
163	113
217	114
107	118
195	125
81	130
108	143
208	145
64	146
192	151
94	152
172	152
64	159
215	167
129	169
115	171
72	176
215	180
183	181
100	187
167	190
137	191
117	197
69	202
199	202
180	205
71	209
137	215
97	223
213	224
70	225
59	226
116	229
160	229
127	238
100	239
151	243
47	247
26	252
66	254
176	256
93	258
50	261
201	264
216	267
61	272
163	272
191	272
103	274
46	276
128	278
72	284
36	285
148	286
129	295
197	299
53	302
111	307
134	312
208	314
151	316
131	320
150	326
