97	32
109	36
124	44
195	49
60	50
138	50
42	59
71	59
118	66
195	67
163	73
79	75
119	85
59	89
195	89
172	91
26	97
77	99
123	99
46	115
85	121
115	123
196	123
27	127
160	127
95	133
138	134
194	138
113	139
47	141
99	144
156	148
184	158
34	165
68	170
205	170
160	179
45	182
99	183
83	186
94	189
93	201
70	207
89	218
169	226
179	229
202	233
65	241
93	244
78	249
48	251
133	255
96	256
111	260
47	265
66	276
85	276
47	278
79	287
87	293
173	299
46	304
124	313
64	315
96	316
46	317
176	323
158	324
89	325
