85	27
204	31
39	35
181	41
45	48
184	52
123	54
104	58
50	60
92	68
196	70
130	73
70	84
159	96
181	97
235	98
67	101
130	101
47	107
114	112
235	112
53	122
147	126
214	126
171	127
124	128
27	133
191	134
92	140
44	143
190	143
229	150
70	151
28	157
117	165
72	170
94	170
47	172
176	173
211	178
170	182
55	187
48	196
69	196
107	196
91	200
68	207
147	212
52	220
147	226
73	228
89	230
109	231
51	247
70	247
106	249
121	249
62	265
134	268
34	270
122	272
114	275
132	284
114	287
122	292
148	298
222	312
