104	27
123	28
148	29
49	31
94	31
29	34
195	34
115	35
173	35
68	42
84	42
167	47
125	51
115	61
71	65
87	66
54	67
198	68
41	69
216	69
138	77
147	77
103	78
169	78
187	78
86	83
57	84
103	87
136	88
197	89
30	90
177	100
155	101
30	107
196	108
166	111
56	115
137	115
82	118
31	120
146	120
187	120
168	130
135	131
57	132
83	144
144	144
154	144
197	145
31	146
91	150
178	153
196	161
146	162
54	174
30	176
109	180
163	181
195	181
73	184
95	187
148	188
81	189
163	199
128	202
193	206
68	210
56	213
109	213
173	218
138	225
101	226
149	227
81	233
132	234
162	234
186	236
100	239
118	242
60	246
164	247
78	258
41	259
102	261
51	266
127	266
141	269
101	276
130	277
176	280
190	280
214	280
59	290
127	291
141	291
135	306
175	307
191	307
155	308
78	309
103	309
43	311
215	316
35	325
26	326
108	326
141	327
