178	26
202	28
87	29
213	32
39	33
69	33
131	42
32	45
195	48
140	55
180	56
42	62
62	63
157	63
192	66
144	67
214	68
44	76
57	81
202	110
66	112
55	130
33	136
86	136
64	151
213	153
78	162
165	167
214	168
108	169
133	169
46	172
148	175
193	189
212	190
157	191
102	195
51	197
137	197
30	198
178	199
71	203
34	207
90	210
137	212
163	212
49	213
60	214
211	216
58	234
213	235
123	237
89	242
183	243
57	246
72	248
197	248
173	250
210	256
120	259
102	262
31	263
58	263
158	268
106	275
78	281
136	283
64	285
121	287
55	295
87	300
159	304
94	314
66	317
162	320
136	321
38	325
