194	26
110	30
73	32
89	37
114	38
64	40
225	40
25	42
38	45
174	48
63	49
221	49
124	51
137	52
203	52
190	53
91	54
34	62
119	66
88	70
144	72
45	76
62	77
135	77
26	79
159	81
232	82
103	83
194	89
101	97
52	98
183	107
151	108
127	118
162	122
149	124
187	124
56	127
206	128
177	130
131	133
107	134
65	137
216	141
101	145
198	147
41	148
118	148
27	155
41	157
177	158
149	160
97	162
130	169
69	172
148	172
115	179
95	180
172	184
178	195
230	195
129	200
111	202
97	203
174	211
137	215
93	217
228	217
153	220
55	227
92	228
127	229
146	230
164	233
80	235
34	237
57	238
141	240
133	250
147	250
161	250
104	252
228	259
40	261
201	265
174	269
140	272
44	279
173	284
141	290
56	299
135	301
206	303
180	305
221	310
170	319
