116	36
173	39
148	47
42	54
82	54
96	55
193	55
126	56
163	61
144	62
44	80
97	80
81	81
54	82
126	88
133	88
193	91
117	96
134	102
193	103
44	117
56	118
134	121
90	126
150	128
65	130
82	135
160	140
183	144
218	144
113	145
137	157
82	158
160	172
205	172
146	174
119	176
184	184
69	186
89	187
107	189
56	190
146	192
27	195
122	195
173	199
63	200
79	203
182	220
158	224
218	225
164	258
184	259
70	261
214	266
34	267
87	270
107	270
127	270
144	270
49	271
166	274
168	287
126	288
47	291
87	291
106	291
29	293
146	293
65	300
168	303
141	325
41	326
95	326
181	327
