147	32
76	38
183	41
211	42
197	44
115	46
100	49
154	52
139	57
58	62
162	63
106	69
179	72
120	74
141	75
31	83
69	85
189	88
169	96
149	100
30	103
90	108
68	111
128	111
63	123
75	124
143	125
182	125
38	131
62	136
122	136
214	138
101	140
154	142
214	155
73	159
40	162
71	166
214	173
85	176
130	176
159	176
33	184
46	186
159	188
133	193
214	194
110	203
174	204
125	212
214	212
38	217
182	218
100	220
81	221
210	229
155	230
137	231
33	235
94	238
117	241
57	244
101	257
75	259
48	260
169	263
187	265
128	270
212	271
90	272
39	274
71	279
57	281
177	284
38	296
68	297
113	298
150	302
92	307
196	311
116	312
59	315
137	324
69	326
91	326
