92	33
130	33
56	38
149	40
32	44
50	49
119	50
98	53
162	53
54	63
192	66
71	70
176	70
209	70
98	71
169	71
140	79
41	80
63	81
105	86
211	90
237	90
48	96
105	99
179	99
86	101
115	108
221	108
142	110
43	115
181	121
206	125
37	127
198	135
48	136
178	138
112	140
79	142
98	144
149	144
37	149
147	159
37	160
161	163
45	167
222	172
79	173
66	180
95	182
205	182
128	183
43	193
172	195
194	199
72	202
94	204
38	209
197	210
132	211
70	217
93	218
54	220
38	222
139	222
191	224
105	230
155	234
39	237
185	237
81	241
104	243
117	244
180	251
37	253
47	253
121	256
149	259
188	259
101	263
134	263
78	264
112	269
37	271
180	272
204	272
90	273
166	274
114	281
38	284
151	285
216	286
69	296
104	299
37	300
92	303
47	306
83	310
220	310
26	317
58	324
