130	27
202	27
115	30
148	31
218	34
46	35
178	35
191	35
147	43
165	43
64	46
44	47
192	50
204	55
101	60
66	61
114	61
168	63
41	66
80	66
185	66
152	67
126	68
213	75
203	78
151	79
171	84
39	86
77	86
218	86
106	88
156	90
197	91
109	99
65	100
126	100
98	103
156	106
198	111
156	116
69	121
47	123
129	123
196	125
111	129
216	129
92	130
156	131
40	137
76	140
109	141
128	143
92	148
111	163
92	166
214	175
152	177
184	179
111	181
125	181
207	187
93	189
163	191
184	194
94	197
57	200
111	202
181	205
56	209
158	210
96	213
111	213
205	216
108	224
156	224
179	224
218	226
126	229
56	230
98	232
58	239
152	247
176	247
100	252
215	255
172	263
190	263
157	264
127	269
95	275
110	276
138	276
156	283
190	283
174	284
41	291
61	291
76	291
138	292
92	302
139	309
122	312
215	317
