117	33
149	34
174	36
27	39
105	42
80	47
51	52
190	54
119	64
64	67
136	67
96	74
195	75
138	83
58	84
69	90
203	96
190	98
96	100
146	105
206	107
75	108
113	117
153	121
111	127
195	127
35	130
89	136
201	141
39	149
201	149
194	156
130	157
176	163
39	164
159	165
73	166
188	170
79	174
88	175
208	175
125	177
154	179
106	180
113	192
71	194
43	198
208	199
138	205
37	207
72	209
52	212
110	215
38	223
148	226
52	227
66	227
107	227
118	230
161	234
88	238
164	253
67	255
216	258
90	259
151	260
53	263
114	265
132	268
217	270
93	274
76	279
154	281
134	284
197	284
48	286
122	287
178	287
71	292
153	294
54	303
84	306
180	314
190	324
122	326
169	326
83	327
