172	26
67	33
81	33
117	35
206	36
166	40
112	46
68	48
109	60
67	66
177	66
84	73
186	79
179	80
75	84
204	90
120	93
180	94
187	94
101	98
179	106
188	106
66	111
110	115
85	118
188	125
111	127
139	127
55	131
72	131
191	136
71	143
169	143
58	150
49	156
148	159
117	160
103	162
179	165
58	170
196	173
170	175
115	179
102	185
196	193
44	195
110	197
70	198
182	203
60	215
120	218
148	220
47	221
188	222
171	236
118	240
71	241
208	243
160	245
190	245
107	254
70	257
209	258
182	267
125	268
146	268
107	273
209	274
43	277
126	280
146	280
57	290
147	295
124	297
77	300
207	306
179	310
45	312
121	320
165	323
149	325
79	326
