111	41
155	44
239	44
228	48
168	49
205	49
132	51
93	64
170	66
186	67
198	70
220	73
130	78
116	80
181	80
167	81
93	82
198	83
171	92
87	101
142	102
177	104
125	113
136	120
86	121
165	128
178	131
109	134
151	139
85	142
134	146
94	160
65	161
181	166
133	168
145	173
182	178
225	180
210	181
62	188
115	188
124	189
94	191
89	198
127	199
65	205
62	219
75	219
150	222
159	236
90	243
147	245
111	247
225	248
100	256
79	261
149	266
133	268
78	269
34	272
228	272
209	276
116	277
166	281
184	281
135	283
105	285
84	300
220	305
73	316
136	320
