72	25
52	26
143	28
96	30
140	36
112	41
166	44
111	55
203	55
93	58
39	63
63	66
200	75
114	76
163	80
96	81
38	83
187	83
52	89
122	90
148	94
84	97
184	97
45	101
165	101
62	102
153	108
202	110
133	111
183	113
35	116
116	121
203	125
102	131
91	132
194	135
204	136
47	141
33	149
33	161
44	165
204	169
91	173
118	175
171	175
132	189
41	190
93	192
123	192
197	199
42	208
179	224
196	224
120	225
95	226
147	232
215	232
43	240
93	252
124	252
197	256
44	257
172	265
137	266
148	269
57	270
78	270
106	271
150	291
122	292
58	298
83	300
204	300
164	303
186	304
39	311
79	319
61	324
103	326
