116	25
30	27
173	28
135	30
160	36
119	40
85	41
68	42
77	43
128	44
47	46
234	55
159	56
191	56
58	59
101	59
179	68
45	69
27	72
58	72
123	78
37	86
140	88
188	90
129	91
160	91
104	97
150	97
86	100
129	104
176	105
38	106
118	114
146	117
133	120
42	125
152	125
61	139
80	139
28	141
38	141
222	141
105	144
130	147
148	152
81	153
27	154
149	159
60	161
238	162
216	172
110	175
161	178
32	180
206	187
140	192
161	204
93	208
109	217
228	220
202	224
185	236
197	255
217	255
230	255
125	257
143	259
49	263
105	267
141	277
89	291
142	291
25	294
151	301
110	302
220	302
88	310
77	311
164	318
91	321
28	325
147	326
127	327
