152	28
210	36
173	55
143	62
109	81
159	82
135	85
119	95
230	95
35	97
156	98
104	105
112	106
92	107
143	111
124	112
197	114
217	114
52	116
170	117
209	124
228	131
73	132
160	132
103	134
176	136
40	138
217	138
197	143
57	146
95	154
138	157
226	159
105	160
80	164
33	166
51	166
111	166
151	178
61	179
114	183
229	184
125	185
34	195
71	195
107	197
141	205
219	206
35	216
85	220
227	227
188	228
58	232
97	234
178	243
103	248
166	260
124	269
113	270
72	273
167	274
143	278
95	279
184	284
110	286
196	300
179	308
219	311
208	313
179	318
140	320
