216	28
116	35
25	42
39	45
164	49
156	50
116	51
217	55
164	60
185	65
118	66
143	68
44	78
212	80
120	82
145	86
120	89
192	93
229	94
71	103
114	106
59	116
121	116
43	118
186	121
217	125
120	128
25	130
143	134
119	135
186	135
61	137
47	138
222	143
235	145
114	149
181	149
144	151
48	157
193	157
61	159
26	165
118	168
170	168
237	177
171	182
115	188
26	189
144	192
54	197
157	197
117	201
192	205
171	212
49	213
65	217
140	220
168	221
29	225
114	225
140	237
198	237
120	243
82	256
145	259
119	260
174	263
120	276
61	278
173	285
117	292
83	293
117	299
114	310
78	312
45	317
