76	25
176	26
168	29
151	33
126	35
113	39
198	41
158	43
136	45
27	47
89	47
158	52
42	56
94	60
105	63
26	65
174	71
66	73
205	73
142	78
155	87
134	88
71	91
180	91
103	92
57	95
119	99
181	107
202	108
84	112
129	115
37	117
198	118
60	119
102	121
201	125
127	131
163	131
194	136
93	138
58	139
46	145
123	145
167	145
145	147
101	150
74	151
192	151
47	156
212	159
122	162
143	173
189	173
125	176
32	183
87	183
154	183
52	185
145	187
162	187
211	192
51	196
190	197
40	203
147	203
103	206
89	207
205	208
27	212
48	214
206	216
103	224
153	226
168	231
121	234
137	235
206	236
67	238
196	239
43	241
150	242
212	244
26	252
76	252
196	253
121	256
164	259
213	268
186	270
48	274
61	275
138	277
194	285
52	287
80	287
26	288
112	288
150	288
123	297
43	302
91	302
197	304
34	307
58	310
48	312
155	312
112	322
143	323
202	327
