58	26
93	26
46	38
76	41
181	43
36	46
142	47
114	50
87	52
105	52
171	58
39	60
200	60
153	72
137	77
202	79
181	82
40	83
30	85
128	88
67	90
111	90
92	91
45	94
203	95
31	96
181	96
214	98
111	107
134	107
167	107
50	108
183	113
88	115
101	115
121	115
227	116
206	117
163	124
77	126
54	128
104	130
210	131
174	135
85	140
56	145
132	158
193	162
34	168
78	174
60	175
182	178
207	178
44	181
96	189
121	190
221	213
76	214
176	215
126	216
186	218
206	219
235	219
140	221
171	228
90	229
124	235
163	236
226	236
185	238
85	245
133	245
72	246
209	254
54	255
151	256
88	259
136	260
45	268
229	269
209	270
69	274
191	274
87	275
173	279
220	293
66	301
230	308
110	309
73	326
