150	26
170	27
180	27
40	30
61	30
238	37
110	39
95	42
195	46
135	49
213	49
159	52
115	55
38	56
60	56
197	58
170	64
189	68
127	75
91	76
219	76
42	87
161	88
219	89
72	96
191	98
55	99
88	99
26	102
235	105
41	110
130	110
115	112
158	113
126	120
41	121
212	124
231	125
190	128
107	129
63	132
77	133
46	135
135	142
175	147
38	150
76	151
106	151
88	152
211	152
48	153
131	153
160	155
77	162
188	162
215	164
113	167
78	177
51	179
26	185
102	188
125	190
220	194
74	196
157	198
219	204
36	206
78	208
93	213
65	220
101	224
234	228
223	233
33	235
136	237
57	238
166	248
97	252
77	256
113	256
43	257
193	259
62	260
177	266
223	268
58	275
144	279
120	280
106	282
83	288
152	295
42	296
181	297
131	302
31	303
221	305
61	306
88	309
42	313
105	314
236	318
187	320
59	325
153	327
